"playerID","yearID","Batting_Games","Batting_At_Bats","Batting_Doubles","Batting_Triples","Batting_Homeruns","Batting_Runs_Batted_In","Batting_Stolen_Bases","Batting_Caught_Steading","Batting_Base_on_Balls","Batting_Strikeouts","Batting_Intentional_walks","Batting_Hit_by_pitch","Batting_Sacrifice_hits","Batting_Sacrifice_flies","Batting_Grounded_into_double_plays","Pitching_Wins","Pitching_Losses","Pitching_Games","Pitching_Games_Started","Pitching_Complete_Games","Pitching_Shutouts","Pitching_Saves","Pitching_Outs_Pitched","Pitching_Hits","inducted"
"erskica01",1968,360,588,11,0,1,31,0,0,12,120,0,2,31,3,8,122,78,335,216,71,14,13,5156,1637,"N"
"erskica01",1969,360,588,11,0,1,31,0,0,12,120,0,2,31,3,8,122,78,335,216,71,14,13,5156,1637,"N"
"erskica01",1970,360,588,11,0,1,31,0,0,12,120,0,2,31,3,8,122,78,335,216,71,14,13,5156,1637,"N"
"erskica01",1971,360,588,11,0,1,31,0,0,12,120,0,2,31,3,8,122,78,335,216,71,14,13,5156,1637,"N"
"erskica01",1972,360,588,11,0,1,31,0,0,12,120,0,2,31,3,8,122,78,335,216,71,14,13,5156,1637,"N"
"erskica01",1973,360,588,11,0,1,31,0,0,12,120,0,2,31,3,8,122,78,335,216,71,14,13,5156,1637,"N"
"erskica01",1974,360,588,11,0,1,31,0,0,12,120,0,2,31,3,8,122,78,335,216,71,14,13,5156,1637,"N"
"erstada01",2015,1654,6024,316,33,124,699,179,58,475,939,46,37,36,43,87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"evansbi99",1973,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"evansda01",1995,2687,8973,329,36,414,1354,98,68,1605,1410,141,35,34,90,133,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"evansdw01",1997,2606,8996,483,73,385,1384,78,59,1391,1697,60,53,52,77,227,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"evansdw01",1998,2606,8996,483,73,385,1384,78,59,1391,1697,60,53,52,77,227,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"evansdw01",1999,2606,8996,483,73,385,1384,78,59,1391,1697,60,53,52,77,227,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"eversjo01",1936,1784,6137,216,70,12,538,324,8,778,142,0,39,256,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"eversjo01",1937,1784,6137,216,70,12,538,324,8,778,142,0,39,256,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"eversjo01",1938,1784,6137,216,70,12,538,324,8,778,142,0,39,256,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"eversjo01",1939,1784,6137,216,70,12,538,324,8,778,142,0,39,256,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"eversjo01",1942,1784,6137,216,70,12,538,324,8,778,142,0,39,256,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"eversjo01",1945,1784,6137,216,70,12,538,324,8,778,142,0,39,256,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"eversjo01",1946,1784,6137,216,70,12,538,324,8,778,142,0,39,256,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"eversjo01",1946,1784,6137,216,70,12,538,324,8,778,142,0,39,256,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"eversjo01",1946,1784,6137,216,70,12,538,324,8,778,142,0,39,256,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"ewingbu01",1936,1315,5363,250,178,71,883,354,0,392,294,0,9,6,0,0,2,3,9,4,4,0,0,141,55,"N"
"ewingbu01",1939,1315,5363,250,178,71,883,354,0,392,294,0,9,6,0,0,2,3,9,4,4,0,0,141,55,"N"
"ewingbu01",1939,1315,5363,250,178,71,883,354,0,392,294,0,9,6,0,0,2,3,9,4,4,0,0,141,55,"Y"
"faberre01",1937,670,1269,21,2,3,70,7,0,169,479,0,8,104,0,0,254,213,669,483,273,29,28,12260,4106,"N"
"faberre01",1938,670,1269,21,2,3,70,7,0,169,479,0,8,104,0,0,254,213,669,483,273,29,28,12260,4106,"N"
"faberre01",1939,670,1269,21,2,3,70,7,0,169,479,0,8,104,0,0,254,213,669,483,273,29,28,12260,4106,"N"
"faberre01",1942,670,1269,21,2,3,70,7,0,169,479,0,8,104,0,0,254,213,669,483,273,29,28,12260,4106,"N"
"faberre01",1948,670,1269,21,2,3,70,7,0,169,479,0,8,104,0,0,254,213,669,483,273,29,28,12260,4106,"N"
"faberre01",1949,670,1269,21,2,3,70,7,0,169,479,0,8,104,0,0,254,213,669,483,273,29,28,12260,4106,"N"
"faberre01",1950,670,1269,21,2,3,70,7,0,169,479,0,8,104,0,0,254,213,669,483,273,29,28,12260,4106,"N"
"faberre01",1951,670,1269,21,2,3,70,7,0,169,479,0,8,104,0,0,254,213,669,483,273,29,28,12260,4106,"N"
"faberre01",1952,670,1269,21,2,3,70,7,0,169,479,0,8,104,0,0,254,213,669,483,273,29,28,12260,4106,"N"
"faberre01",1953,670,1269,21,2,3,70,7,0,169,479,0,8,104,0,0,254,213,669,483,273,29,28,12260,4106,"N"
"faberre01",1954,670,1269,21,2,3,70,7,0,169,479,0,8,104,0,0,254,213,669,483,273,29,28,12260,4106,"N"
"faberre01",1955,670,1269,21,2,3,70,7,0,169,479,0,8,104,0,0,254,213,669,483,273,29,28,12260,4106,"N"
"faberre01",1956,670,1269,21,2,3,70,7,0,169,479,0,8,104,0,0,254,213,669,483,273,29,28,12260,4106,"N"
"faberre01",1958,670,1269,21,2,3,70,7,0,169,479,0,8,104,0,0,254,213,669,483,273,29,28,12260,4106,"N"
"faberre01",1960,670,1269,21,2,3,70,7,0,169,479,0,8,104,0,0,254,213,669,483,273,29,28,12260,4106,"N"
"faberre01",1962,670,1269,21,2,3,70,7,0,169,479,0,8,104,0,0,254,213,669,483,273,29,28,12260,4106,"N"
"faberre01",1964,670,1269,21,2,3,70,7,0,169,479,0,8,104,0,0,254,213,669,483,273,29,28,12260,4106,"Y"
"facero01",1976,853,194,3,0,0,7,0,0,2,47,0,0,18,0,3,104,95,848,27,6,0,193,4125,1347,"N"
"facero01",1977,853,194,3,0,0,7,0,0,2,47,0,0,18,0,3,104,95,848,27,6,0,193,4125,1347,"N"
"facero01",1978,853,194,3,0,0,7,0,0,2,47,0,0,18,0,3,104,95,848,27,6,0,193,4125,1347,"N"
"facero01",1979,853,194,3,0,0,7,0,0,2,47,0,0,18,0,3,104,95,848,27,6,0,193,4125,1347,"N"
"facero01",1980,853,194,3,0,0,7,0,0,2,47,0,0,18,0,3,104,95,848,27,6,0,193,4125,1347,"N"
"facero01",1981,853,194,3,0,0,7,0,0,2,47,0,0,18,0,3,104,95,848,27,6,0,193,4125,1347,"N"
"facero01",1982,853,194,3,0,0,7,0,0,2,47,0,0,18,0,3,104,95,848,27,6,0,193,4125,1347,"N"
"facero01",1983,853,194,3,0,0,7,0,0,2,47,0,0,18,0,3,104,95,848,27,6,0,193,4125,1347,"N"
"facero01",1984,853,194,3,0,0,7,0,0,2,47,0,0,18,0,3,104,95,848,27,6,0,193,4125,1347,"N"
"facero01",1985,853,194,3,0,0,7,0,0,2,47,0,0,18,0,3,104,95,848,27,6,0,193,4125,1347,"N"
"facero01",1986,853,194,3,0,0,7,0,0,2,47,0,0,18,0,3,104,95,848,27,6,0,193,4125,1347,"N"
"facero01",1987,853,194,3,0,0,7,0,0,2,47,0,0,18,0,3,104,95,848,27,6,0,193,4125,1347,"N"
"facero01",1988,853,194,3,0,0,7,0,0,2,47,0,0,18,0,3,104,95,848,27,6,0,193,4125,1347,"N"
"facero01",1989,853,194,3,0,0,7,0,0,2,47,0,0,18,0,3,104,95,848,27,6,0,193,4125,1347,"N"
"facero01",1990,853,194,3,0,0,7,0,0,2,47,0,0,18,0,3,104,95,848,27,6,0,193,4125,1347,"N"
"fairlro01",1984,2442,7184,307,33,215,1044,35,33,1052,877,129,40,96,65,157,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"fairlro01",1985,2442,7184,307,33,215,1044,35,33,1052,877,129,40,96,65,157,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"falkecy01",1937,332,771,11,4,1,47,7,0,39,107,0,4,43,0,0,130,123,330,266,180,27,8,6825,2090,"N"
"fellebo01",1962,570,1282,28,13,8,99,1,2,100,505,0,3,100,0,15,266,162,570,484,279,44,21,11481,3271,"Y"
"fergujo01",1989,1013,3001,121,11,122,445,22,12,562,607,64,9,17,35,86,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"fernaal01",2006,266,126,8,0,3,14,0,0,9,35,0,0,10,1,4,107,87,263,261,33,10,0,5281,1693,"N"
"fernasi01",2003,307,539,15,2,1,34,1,0,16,209,0,2,67,5,12,114,96,307,300,25,9,1,5600,1421,"N"
"fernato01",2007,2158,7911,414,92,94,844,246,138,690,784,48,64,67,61,161,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"ferreri01",1956,1884,6028,324,45,28,734,29,35,931,277,0,10,103,0,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"ferreri01",1958,1884,6028,324,45,28,734,29,35,931,277,0,10,103,0,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"ferreri01",1960,1884,6028,324,45,28,734,29,35,931,277,0,10,103,0,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"ferreri01",1984,1884,6028,324,45,28,734,29,35,931,277,0,10,103,0,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"ferrewe01",1948,548,1176,57,12,38,208,2,0,129,185,0,0,40,0,0,193,128,374,323,227,17,13,7869,2845,"N"
"ferrewe01",1949,548,1176,57,12,38,208,2,0,129,185,0,0,40,0,0,193,128,374,323,227,17,13,7869,2845,"N"
"ferrewe01",1956,548,1176,57,12,38,208,2,0,129,185,0,0,40,0,0,193,128,374,323,227,17,13,7869,2845,"N"
"ferrewe01",1958,548,1176,57,12,38,208,2,0,129,185,0,0,40,0,0,193,128,374,323,227,17,13,7869,2845,"N"
"ferrewe01",1960,548,1176,57,12,38,208,2,0,129,185,0,0,40,0,0,193,128,374,323,227,17,13,7869,2845,"N"
"ferrewe01",1962,548,1176,57,12,38,208,2,0,129,185,0,0,40,0,0,193,128,374,323,227,17,13,7869,2845,"N"
"fieldce01",2004,1470,5157,200,7,319,1008,2,6,693,1316,76,43,0,46,169,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"fingero01",1991,945,180,3,0,2,9,0,0,3,45,0,0,18,0,2,114,118,944,37,4,2,341,5104,1474,"N"
"fingero01",1992,945,180,3,0,2,9,0,0,3,45,0,0,18,0,2,114,118,944,37,4,2,341,5104,1474,"Y"
"finlech01",2008,524,53,1,0,0,1,0,0,0,26,0,0,6,0,1,200,173,524,467,63,15,0,9592,3069,"N"
"finlest01",2013,2583,9397,449,124,304,1167,320,118,844,1299,69,53,91,75,152,0,0,1,0,0,0,0,3,0,"N"
"fisheed02",1979,690,246,5,1,0,8,0,0,10,97,0,0,19,0,6,85,70,690,63,7,2,81,4616,1398,"N"
"fiskca01",1999,2499,8756,421,47,376,1330,128,58,849,1386,105,143,26,79,204,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"fiskca01",2000,2499,8756,421,47,376,1330,128,58,849,1386,105,143,26,79,204,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"fitzsfr01",1948,513,1155,35,7,14,103,0,0,36,177,0,13,58,0,15,217,146,513,426,186,29,13,9671,3335,"N"
"fitzsfr01",1949,513,1155,35,7,14,103,0,0,36,177,0,13,58,0,15,217,146,513,426,186,29,13,9671,3335,"N"
"fitzsfr01",1950,513,1155,35,7,14,103,0,0,36,177,0,13,58,0,15,217,146,513,426,186,29,13,9671,3335,"N"
"fitzsfr01",1956,513,1155,35,7,14,103,0,0,36,177,0,13,58,0,15,217,146,513,426,186,29,13,9671,3335,"N"
"fitzsfr01",1958,513,1155,35,7,14,103,0,0,36,177,0,13,58,0,15,217,146,513,426,186,29,13,9671,3335,"N"
"fitzsfr01",1960,513,1155,35,7,14,103,0,0,36,177,0,13,58,0,15,217,146,513,426,186,29,13,9671,3335,"N"
"fitzsfr01",1962,513,1155,35,7,14,103,0,0,36,177,0,13,58,0,15,217,146,513,426,186,29,13,9671,3335,"N"
"flanami01",1998,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,143,526,404,101,19,4,8310,2806,"N"
"fletcar01",1937,1533,5541,238,77,32,675,159,28,203,348,0,141,154,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"fletcar01",1938,1533,5541,238,77,32,675,159,28,203,348,0,141,154,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"fletcar01",1939,1533,5541,238,77,32,675,159,28,203,348,0,141,154,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"fletcar01",1947,1533,5541,238,77,32,675,159,28,203,348,0,141,154,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"fletcar01",1948,1533,5541,238,77,32,675,159,28,203,348,0,141,154,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"fletcar01",1949,1533,5541,238,77,32,675,159,28,203,348,0,141,154,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"fletcar01",1950,1533,5541,238,77,32,675,159,28,203,348,0,141,154,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"fletcar01",1951,1533,5541,238,77,32,675,159,28,203,348,0,141,154,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"flickel01",1938,1483,5597,268,164,48,756,330,0,597,0,0,99,121,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"flickel01",1963,1483,5597,268,164,48,756,330,0,597,0,0,99,121,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"flintsi01",1936,760,2913,129,34,21,295,12,0,54,471,0,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"floodcu01",1977,1759,6357,271,44,85,636,88,73,444,609,22,52,72,33,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"floodcu01",1978,1759,6357,271,44,85,636,88,73,444,609,22,52,72,33,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"floodcu01",1979,1759,6357,271,44,85,636,88,73,444,609,22,52,72,33,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"floodcu01",1985,1759,6357,271,44,85,636,88,73,444,609,22,52,72,33,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"floodcu01",1986,1759,6357,271,44,85,636,88,73,444,609,22,52,72,33,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"floodcu01",1987,1759,6357,271,44,85,636,88,73,444,609,22,52,72,33,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"floodcu01",1988,1759,6357,271,44,85,636,88,73,444,609,22,52,72,33,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"floodcu01",1989,1759,6357,271,44,85,636,88,73,444,609,22,52,72,33,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"floodcu01",1990,1759,6357,271,44,85,636,88,73,444,609,22,52,72,33,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"floodcu01",1991,1759,6357,271,44,85,636,88,73,444,609,22,52,72,33,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"floodcu01",1992,1759,6357,271,44,85,636,88,73,444,609,22,52,72,33,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"floodcu01",1993,1759,6357,271,44,85,636,88,73,444,609,22,52,72,33,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"floodcu01",1994,1759,6357,271,44,85,636,88,73,444,609,22,52,72,33,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"floodcu01",1995,1759,6357,271,44,85,636,88,73,444,609,22,52,72,33,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"floodcu01",1996,1759,6357,271,44,85,636,88,73,444,609,22,52,72,33,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"floydcl01",2015,1621,5319,340,23,233,865,148,43,601,1064,87,91,4,48,85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"fonsele01",1948,937,3404,203,50,31,485,64,36,186,199,0,23,111,0,0,0,0,1,0,0,0,0,3,0,"N"
"fonsele01",1950,937,3404,203,50,31,485,64,36,186,199,0,23,111,0,0,0,0,1,0,0,0,0,3,0,"N"
"fonsele01",1956,937,3404,203,50,31,485,64,36,186,199,0,23,111,0,0,0,0,1,0,0,0,0,3,0,"N"
"fonsele01",1958,937,3404,203,50,31,485,64,36,186,199,0,23,111,0,0,0,0,1,0,0,0,0,3,0,"N"
"fonsele01",1960,937,3404,203,50,31,485,64,36,186,199,0,23,111,0,0,0,0,1,0,0,0,0,3,0,"N"
"fordwh01",1973,500,1023,19,0,3,69,3,2,113,224,0,3,65,4,10,236,106,498,438,156,45,10,9511,2766,"N"
"fordwh01",1974,500,1023,19,0,3,69,3,2,113,224,0,3,65,4,10,236,106,498,438,156,45,10,9511,2766,"Y"
"forscbo01",1995,509,893,45,8,12,84,3,1,27,249,0,1,115,5,14,168,136,498,422,67,19,3,8384,2777,"N"
"forscke01",1992,521,383,6,0,0,17,1,0,16,163,0,0,39,0,3,114,113,521,241,70,18,51,6382,2071,"N"
"fostebi99",1996,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"fosteed02",1938,1500,5652,191,71,6,451,195,53,528,255,0,25,112,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"fostege01",1992,1977,7023,307,47,348,1239,51,31,666,1419,106,52,3,68,196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"fostege01",1993,1977,7023,307,47,348,1239,51,31,666,1419,106,52,3,68,196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"fostege01",1994,1977,7023,307,47,348,1239,51,31,666,1419,106,52,3,68,196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"fostege01",1995,1977,7023,307,47,348,1239,51,31,666,1419,106,52,3,68,196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"fosteru99",1981,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"foxne01",1971,2367,9232,355,112,35,790,76,80,719,216,24,142,208,48,175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"foxne01",1972,2367,9232,355,112,35,790,76,80,719,216,24,142,208,48,175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"foxne01",1973,2367,9232,355,112,35,790,76,80,719,216,24,142,208,48,175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"foxne01",1974,2367,9232,355,112,35,790,76,80,719,216,24,142,208,48,175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"foxne01",1975,2367,9232,355,112,35,790,76,80,719,216,24,142,208,48,175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"foxne01",1976,2367,9232,355,112,35,790,76,80,719,216,24,142,208,48,175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"foxne01",1977,2367,9232,355,112,35,790,76,80,719,216,24,142,208,48,175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"foxne01",1978,2367,9232,355,112,35,790,76,80,719,216,24,142,208,48,175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"foxne01",1979,2367,9232,355,112,35,790,76,80,719,216,24,142,208,48,175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"foxne01",1980,2367,9232,355,112,35,790,76,80,719,216,24,142,208,48,175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"foxne01",1981,2367,9232,355,112,35,790,76,80,719,216,24,142,208,48,175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"foxne01",1982,2367,9232,355,112,35,790,76,80,719,216,24,142,208,48,175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"foxne01",1983,2367,9232,355,112,35,790,76,80,719,216,24,142,208,48,175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"foxne01",1984,2367,9232,355,112,35,790,76,80,719,216,24,142,208,48,175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"foxne01",1985,2367,9232,355,112,35,790,76,80,719,216,24,142,208,48,175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"foxne01",1997,2367,9232,355,112,35,790,76,80,719,216,24,142,208,48,175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"foxxji01",1936,1411,4982,289,87,343,1218,61,45,886,763,0,8,56,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"foxxji01",1946,2317,8134,458,125,534,1922,87,72,1452,1311,0,13,71,0,69,1,0,10,2,0,0,0,71,13,"N"
"foxxji01",1947,2317,8134,458,125,534,1922,87,72,1452,1311,0,13,71,0,69,1,0,10,2,0,0,0,71,13,"N"
"foxxji01",1948,2317,8134,458,125,534,1922,87,72,1452,1311,0,13,71,0,69,1,0,10,2,0,0,0,71,13,"N"
"foxxji01",1949,2317,8134,458,125,534,1922,87,72,1452,1311,0,13,71,0,69,1,0,10,2,0,0,0,71,13,"N"
"foxxji01",1949,2317,8134,458,125,534,1922,87,72,1452,1311,0,13,71,0,69,1,0,10,2,0,0,0,71,13,"N"
"foxxji01",1950,2317,8134,458,125,534,1922,87,72,1452,1311,0,13,71,0,69,1,0,10,2,0,0,0,71,13,"N"
"foxxji01",1951,2317,8134,458,125,534,1922,87,72,1452,1311,0,13,71,0,69,1,0,10,2,0,0,0,71,13,"Y"
"francjo01",2011,1119,34,0,0,0,1,0,0,0,14,0,0,3,0,0,90,87,1119,0,0,0,424,3737,1166,"N"
"francju02",2013,298,709,34,2,32,109,2,4,54,259,6,5,0,3,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"frasech01",1939,458,1316,34,13,3,96,19,0,81,34,0,7,38,0,0,175,212,433,389,342,22,6,10068,3460,"N"
"freehbi01",1982,1774,6073,241,35,200,758,24,21,626,753,67,114,38,48,138,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"fregoji01",1984,1902,6523,264,78,151,706,76,40,715,1097,48,32,79,53,125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"frickfo99",1970,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"friscfr01",1936,2294,9080,464,138,105,1240,419,74,727,272,0,31,228,0,53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"friscfr01",1939,2311,9112,466,138,105,1244,419,74,728,272,0,31,229,0,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"friscfr01",1942,2311,9112,466,138,105,1244,419,74,728,272,0,31,229,0,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"friscfr01",1945,2311,9112,466,138,105,1244,419,74,728,272,0,31,229,0,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"friscfr01",1946,2311,9112,466,138,105,1244,419,74,728,272,0,31,229,0,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"friscfr01",1946,2311,9112,466,138,105,1244,419,74,728,272,0,31,229,0,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"friscfr01",1947,2311,9112,466,138,105,1244,419,74,728,272,0,31,229,0,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"frymatr01",2008,1698,6481,345,40,223,1022,72,38,602,1369,19,41,15,78,154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"frymawo01",1989,625,609,6,0,2,25,1,0,14,177,0,1,63,2,2,141,155,625,322,68,27,58,7234,2367,"N"
"furilca01",1966,1806,6378,324,56,192,1058,48,26,514,436,28,47,59,24,207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"furilca01",1967,1806,6378,324,56,192,1058,48,26,514,436,28,47,59,24,207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"furilca01",1970,1806,6378,324,56,192,1058,48,26,514,436,28,47,59,24,207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"furilca01",1971,1806,6378,324,56,192,1058,48,26,514,436,28,47,59,24,207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"furilca01",1972,1806,6378,324,56,192,1058,48,26,514,436,28,47,59,24,207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"gaettga01",2006,2507,8951,443,39,360,1341,96,65,634,1602,57,96,32,104,236,0,0,3,0,0,0,0,7,5,"N"
"gagliph01",1980,702,1411,50,7,14,159,5,4,163,184,7,4,12,15,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"gagneer01",2014,402,86,2,1,1,3,0,1,1,25,0,0,12,0,2,33,26,402,48,0,0,187,1931,518,"N"
"galanau01",1968,1742,5937,336,74,100,830,123,0,979,393,0,25,62,0,72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"galanau01",1970,1742,5937,336,74,100,830,123,0,979,393,0,25,62,0,72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"galaran01",2010,2257,8096,444,32,399,1425,128,81,583,2003,106,178,1,58,179,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
